date,location,district,water_ph,turbidity_ntu,ecoli_count_per_100ml,total_coliform_count,temperature_celsius,rainfall_mm_last_7days,population_density,sanitation_score,distance_to_healthcare_km,water_source_type,previous_outbreak_history,is_monsoon_season,month,outbreak_occurred,case_count,outbreak_probability,severity_level,disease_type,age_group_affected
2023-12-03,"Silchar, Assam",Assam,8.06,7.57,17.18,43.95,21.9,0.5,31.0,1.5,5.1,Piped Supply,0,0,12,1,15,0.29,Medium,Diarrhea,Elderly
2024-10-19,"Imphal, Manipur",Manipur,7.11,0.13,27.41,73.17,18.9,14.0,3.0,1.2,4.4,Piped Supply,0,0,10,0,0,0.29,None,None,None
2023-02-01,"Itanagar, Arunachal Pradesh",Arunachal Pradesh,8.43,4.96,9.56,43.18,25.9,5.7,20.0,2.2,17.6,Hand Pump,0,0,2,0,0,0.42,None,None,None
2024-05-17,"Dibrugarh, Assam",Assam,7.97,2.35,1.43,3.29,29.5,4.0,18.0,2.6,10.7,River/Stream,0,0,5,1,25,0.57,High,Diarrhea,Adults
2024-12-23,"Agartala, Tripura",Tripura,8.45,5.8,17.33,75.69,27.8,0.3,11.0,2.6,16.0,Surface Water,0,0,12,1,25,0.54,High,Typhoid,Children
2023-11-18,"Silchar, Assam",Assam,5.6,3.16,13.22,54.11,24.7,9.6,30.0,1.3,8.5,Piped Supply,0,0,11,1,26,0.39,High,Typhoid,Children
2023-12-07,"Itanagar, Arunachal Pradesh",Arunachal Pradesh,7.5,3.11,1.2,4.89,21.1,1.2,216.0,1.8,4.3,Piped Supply,0,0,12,1,18,0.29,Medium,Gastroenteritis,Elderly
2024-06-12,"Guwahati, Assam",Assam,6.15,2.42,78.78,291.44,27.5,84.2,34.0,2.2,11.3,Hand Pump,0,1,6,1,43,0.95,High,Diarrhea,Adults
2024-05-28,"Dibrugarh, Assam",Assam,6.51,2.74,12.76,38.4,25.6,2.3,72.0,2.1,39.9,Bore Well,0,0,5,1,21,0.36,High,Diarrhea,Mixed
2023-06-27,"Dimapur, Nagaland",Nagaland,7.9,2.34,24.3,67.07,26.8,136.9,10.0,1.0,1.3,Bore Well,0,1,6,1,38,0.76,High,Diarrhea,Mixed
2024-08-04,"Itanagar, Arunachal Pradesh",Arunachal Pradesh,7.49,1.73,16.61,73.29,21.7,84.1,20.0,7.7,9.4,River/Stream,0,1,8,1,38,0.77,High,Gastroenteritis,Adults
2023-03-30,"Dibrugarh, Assam",Assam,8.15,6.37,11.19,24.86,34.3,1.6,84.0,2.6,26.1,Bore Well,0,0,3,0,0,0.36,None,None,None
2023-08-11,"Dimapur, Nagaland",Nagaland,7.65,1.66,40.97,87.82,18.5,27.3,25.0,1.0,7.1,Bore Well,0,1,8,0,0,0.46,None,None,None
2023-11-12,"Itanagar, Arunachal Pradesh",Arunachal Pradesh,8.2,2.23,5.53,14.5,20.4,2.5,74.0,3.6,3.9,Surface Water,0,0,11,0,0,0.44,None,None,None
2023-11-14,"Guwahati, Assam",Assam,7.65,0.32,17.47,70.73,23.5,3.5,225.0,5.5,7.1,Piped Supply,0,0,11,0,0,0.09,None,None,None
2024-02-28,"Shillong, Meghalaya",Meghalaya,6.86,0.9,50.43,215.75,28.3,4.0,34.0,2.4,10.7,Piped Supply,0,0,2,1,21,0.39,High,Diarrhea,Mixed
2023-09-28,"Silchar, Assam",Assam,8.32,0.35,11.51,34.04,20.1,23.9,7.0,1.0,3.2,River/Stream,0,1,9,0,0,0.67,None,None,None
2024-06-19,"Imphal, Manipur",Manipur,8.09,0.1,3.44,9.62,26.3,63.8,77.0,2.0,19.4,Surface Water,1,1,6,1,54,0.95,High,Cholera,Mixed
2023-12-22,"Dimapur, Nagaland",Nagaland,6.98,2.28,42.99,143.96,24.7,1.6,43.0,3.4,11.9,Piped Supply,1,0,12,1,45,0.69,High,Typhoid,Elderly
2023-08-12,"Imphal, Manipur",Manipur,7.77,1.34,11.14,38.28,23.3,52.3,51.0,5.5,5.2,Bore Well,0,1,8,0,0,0.56,None,None,None
2024-05-01,"Dibrugarh, Assam",Assam,6.23,0.48,31.39,106.58,28.4,7.8,22.0,6.4,32.2,Piped Supply,0,0,5,0,0,0.29,None,None,None
2024-08-25,"Tezpur, Arunachal Pradesh",Arunachal Pradesh,5.98,7.54,351.06,733.34,20.1,33.3,138.0,2.4,4.8,Bore Well,0,1,8,1,54,0.95,High,Diarrhea,Mixed
2024-05-01,"Aizawl, Mizoram",Mizoram,7.03,6.42,22.23,102.81,29.3,0.5,67.0,2.7,2.8,Bore Well,1,0,5,1,22,0.56,High,Diarrhea,Adults
2023-01-23,"Imphal, Manipur",Manipur,6.62,2.3,0.63,2.57,20.5,3.3,97.0,3.4,4.7,Hand Pump,0,0,1,0,0,0.32,None,None,None
2024-02-13,"Imphal, Manipur",Manipur,7.06,0.9,3.41,9.75,26.8,5.3,9.0,4.6,5.6,Piped Supply,0,0,2,0,0,0.29,None,None,None
2024-05-09,"Dimapur, Nagaland",Nagaland,6.52,3.56,15.37,58.61,27.7,7.0,64.0,2.7,4.3,Bore Well,0,0,5,0,0,0.26,None,None,None
2024-06-03,"Silchar, Assam",Assam,7.81,1.84,12.94,29.43,26.7,78.5,47.0,2.1,1.8,Piped Supply,0,1,6,1,41,0.79,High,Diarrhea,Adults
2023-11-04,"Tezpur, Arunachal Pradesh",Arunachal Pradesh,6.66,0.95,3.67,8.72,20.8,5.0,231.0,6.2,8.4,River/Stream,0,0,11,1,9,0.27,Medium,Diarrhea,Children
2023-04-03,"Tura, Meghalaya",Meghalaya,8.14,2.46,2.03,8.91,26.8,18.1,111.0,2.5,1.7,Surface Water,0,0,4,0,0,0.44,None,None,None
2023-06-19,"Imphal, Manipur",Manipur,7.8,7.63,138.66,427.26,28.6,81.6,11.0,1.2,17.0,Surface Water,0,1,6,1,46,0.95,High,Diarrhea,Adults
2023-07-28,"Lunglei, Mizoram",Mizoram,7.41,2.1,178.37,492.82,22.1,47.1,81.0,1.3,3.4,Surface Water,1,1,7,1,52,0.95,High,Diarrhea,Children
2024-04-27,"Churachandpur, Manipur",Manipur,6.25,0.67,32.97,145.59,36.3,6.0,40.0,2.3,17.0,Surface Water,0,0,4,0,0,0.64,None,None,None
2024-04-19,"Agartala, Tripura",Tripura,7.38,1.23,6.35,28.91,32.8,0.8,25.0,1.9,9.6,Bore Well,0,0,4,0,0,0.26,None,None,None
2023-05-17,"Lunglei, Mizoram",Mizoram,6.01,4.19,7.23,20.47,29.0,3.2,91.0,3.7,4.7,Piped Supply,0,0,5,0,0,0.39,None,None,None
2024-03-10,"Kohima, Nagaland",Nagaland,7.07,3.68,7.78,35.26,31.0,0.4,58.0,4.9,28.7,Bore Well,0,0,3,0,0,0.36,None,None,None
2024-08-23,"Guwahati, Assam",Assam,6.37,2.99,23.44,100.75,19.4,46.5,7.0,4.0,0.5,River/Stream,0,1,8,1,48,0.77,High,Diarrhea,Children
2024-09-17,"Kohima, Nagaland",Nagaland,6.7,0.89,48.72,182.13,19.2,113.7,54.0,1.2,6.0,Bore Well,0,1,9,1,40,0.76,High,Diarrhea,Adults
2023-11-06,"Lunglei, Mizoram",Mizoram,7.91,0.21,61.13,244.03,23.4,1.8,26.0,1.2,18.5,Hand Pump,0,0,11,0,0,0.42,None,None,None
2023-10-19,"Tura, Meghalaya",Meghalaya,7.37,1.47,40.67,86.09,19.4,2.1,23.0,1.2,5.5,Hand Pump,1,0,10,1,26,0.62,High,Diarrhea,Children
2024-04-21,"Dharmanagar, Tripura",Tripura,6.9,2.96,473.62,2213.33,28.9,4.5,56.0,2.0,0.8,Bore Well,0,0,4,1,50,0.95,High,Hepatitis A,Adults
2023-11-23,"Dibrugarh, Assam",Assam,7.07,1.4,11.02,40.14,20.1,4.7,40.0,1.3,6.2,Hand Pump,0,0,11,1,11,0.32,Medium,Typhoid,Mixed
2024-03-08,"Dharmanagar, Tripura",Tripura,7.46,5.68,132.57,618.59,29.5,6.6,280.0,2.6,2.4,Hand Pump,0,0,3,1,44,0.95,High,Hepatitis A,Mixed
2024-05-29,"Aizawl, Mizoram",Mizoram,6.38,5.79,27.1,122.1,27.2,2.1,143.0,2.9,4.4,Piped Supply,0,0,5,0,0,0.39,None,None,None
2023-04-25,"Dharmanagar, Tripura",Tripura,6.73,1.07,18.1,90.41,31.3,3.6,40.0,6.0,0.6,Hand Pump,0,0,4,0,0,0.12,None,None,None
2024-11-21,"Silchar, Assam",Assam,6.55,5.57,8.78,28.61,22.8,6.0,48.0,3.1,5.4,Piped Supply,0,0,11,0,0,0.29,None,None,None
2023-09-22,"Shillong, Meghalaya",Meghalaya,6.24,6.84,0.44,1.77,16.5,157.7,40.0,4.8,19.4,River/Stream,0,1,9,1,48,0.95,High,Diarrhea,Elderly
2023-02-10,"Silchar, Assam",Assam,8.21,0.08,1.9,4.69,31.7,0.7,40.0,1.0,6.0,Hand Pump,0,0,2,0,0,0.32,None,None,None
2024-12-03,"Aizawl, Mizoram",Mizoram,7.9,0.28,12.45,55.58,20.7,1.8,11.0,2.5,8.0,Piped Supply,0,0,12,0,0,0.29,None,None,None
2023-01-25,"Churachandpur, Manipur",Manipur,9.0,0.86,14.74,30.53,30.5,2.8,15.0,3.7,8.4,Piped Supply,0,0,1,1,16,0.39,Medium,Diarrhea,Children
2024-09-02,"Silchar, Assam",Assam,5.51,9.82,29.36,144.79,20.3,54.6,224.0,1.4,0.5,Bore Well,0,1,9,1,47,0.86,High,Diarrhea,Children
2023-05-10,"Agartala, Tripura",Tripura,7.34,0.17,32.68,144.75,28.2,7.6,27.0,3.5,5.7,Hand Pump,0,0,5,1,24,0.32,High,Gastroenteritis,Adults
2024-06-20,"Kohima, Nagaland",Nagaland,6.62,8.62,20.67,63.31,23.7,48.7,62.0,5.7,20.9,Bore Well,0,1,6,1,17,0.36,Medium,Typhoid,Children
2024-01-27,"Churachandpur, Manipur",Manipur,7.09,0.71,6.76,26.67,25.2,2.2,7.0,4.5,3.3,Bore Well,0,0,1,0,0,0.26,None,None,None
2023-11-06,"Lunglei, Mizoram",Mizoram,6.74,1.47,33.88,90.38,20.9,5.2,19.0,4.2,2.2,Surface Water,0,0,11,1,19,0.44,Medium,Typhoid,Children
2024-03-19,"Silchar, Assam",Assam,6.84,1.17,15.45,76.04,29.3,2.5,31.0,1.6,47.6,River/Stream,1,0,3,1,44,0.87,High,Cholera,Adults
2024-12-11,"Dharmanagar, Tripura",Tripura,6.64,1.33,117.2,400.17,21.0,13.0,23.0,3.7,1.6,River/Stream,0,0,12,1,37,0.87,High,Diarrhea,Adults
2023-10-11,"Churachandpur, Manipur",Manipur,8.3,3.7,4.27,15.73,19.2,6.8,193.0,5.1,6.8,River/Stream,0,0,10,1,13,0.27,Medium,Diarrhea,Children
2024-02-21,"Shillong, Meghalaya",Meghalaya,7.2,4.74,225.68,947.0,29.0,4.8,51.0,3.5,5.8,Hand Pump,0,0,2,1,53,0.95,High,Diarrhea,Elderly
2023-04-10,"Shillong, Meghalaya",Meghalaya,6.6,2.83,34.55,87.8,34.2,5.9,42.0,6.2,5.5,Piped Supply,1,0,4,0,0,0.39,None,None,None
2024-09-15,"Itanagar, Arunachal Pradesh",Arunachal Pradesh,6.09,5.46,44.33,140.88,22.7,143.2,169.0,4.4,29.4,Hand Pump,0,1,9,1,43,0.95,High,Diarrhea,Children
2023-12-18,"Aizawl, Mizoram",Mizoram,8.23,0.12,29.5,68.88,26.4,5.9,38.0,3.0,2.0,Hand Pump,1,0,12,1,29,0.62,High,Typhoid,Mixed
2023-09-19,"Lunglei, Mizoram",Mizoram,7.46,2.3,219.36,1009.52,17.2,166.6,16.0,1.9,13.3,River/Stream,0,1,9,1,35,0.95,High,Cholera,Elderly
2023-03-27,"Shillong, Meghalaya",Meghalaya,6.55,1.94,10.21,42.51,29.3,15.3,27.0,4.1,2.6,River/Stream,0,0,3,1,31,0.47,High,Diarrhea,Mixed
2023-01-31,"Dibrugarh, Assam",Assam,5.5,2.59,5.49,24.11,26.1,5.7,147.0,2.0,0.7,Surface Water,0,0,1,0,0,0.54,None,None,None
2024-03-01,"Dharmanagar, Tripura",Tripura,6.91,1.73,196.61,406.92,33.4,1.4,131.0,1.0,15.1,Piped Supply,0,0,3,1,36,0.79,High,Diarrhea,Adults
2024-01-23,"Kohima, Nagaland",Nagaland,7.23,5.59,3.76,12.62,24.6,9.9,21.0,1.0,2.1,Bore Well,0,0,1,1,13,0.26,Medium,Diarrhea,Elderly
2023-07-02,"Itanagar, Arunachal Pradesh",Arunachal Pradesh,7.0,3.31,50.88,231.73,24.7,119.6,13.0,3.8,2.4,Hand Pump,0,1,7,1,34,0.82,High,Diarrhea,Elderly
2023-11-24,"Dharmanagar, Tripura",Tripura,7.3,2.49,9.9,38.58,20.9,14.7,50.0,2.1,4.0,Bore Well,0,0,11,0,0,0.26,None,None,None
2024-10-10,"Dharmanagar, Tripura",Tripura,5.5,1.2,35.08,159.57,18.6,8.7,19.0,2.8,1.6,River/Stream,0,0,10,1,27,0.57,High,Hepatitis A,Mixed
2024-04-20,"Tura, Meghalaya",Meghalaya,7.4,1.19,4.6,13.08,32.9,2.8,42.0,5.8,5.8,Hand Pump,0,0,4,0,0,0.12,None,None,None
2023-01-04,"Churachandpur, Manipur",Manipur,7.72,3.05,15.66,53.53,25.2,2.8,3.0,4.0,7.3,Hand Pump,0,0,1,0,0,0.32,None,None,None
2023-04-11,"Lunglei, Mizoram",Mizoram,8.01,0.08,156.4,328.57,33.6,2.5,39.0,5.9,7.7,Hand Pump,0,0,4,1,31,0.52,High,Typhoid,Adults
2023-05-22,"Kohima, Nagaland",Nagaland,6.5,1.43,72.67,170.8,23.1,0.5,38.0,2.3,7.3,Bore Well,0,0,5,0,0,0.26,None,None,None
2023-01-24,"Aizawl, Mizoram",Mizoram,7.64,0.29,8.04,33.17,27.6,15.9,43.0,3.8,0.9,Surface Water,0,0,1,0,0,0.44,None,None,None
2023-04-04,"Aizawl, Mizoram",Mizoram,6.97,3.92,98.15,222.14,28.1,4.6,36.0,2.4,2.4,River/Stream,0,0,4,0,0,0.47,None,None,None
2024-07-19,"Churachandpur, Manipur",Manipur,6.76,31.75,10.49,33.75,22.5,109.0,134.0,2.6,20.4,Surface Water,0,1,7,1,47,0.95,High,Diarrhea,Mixed
2024-12-30,"Tezpur, Arunachal Pradesh",Arunachal Pradesh,6.99,2.71,6.45,31.41,24.2,2.6,344.0,2.7,16.2,Surface Water,0,0,12,1,30,0.54,High,Diarrhea,Adults
2024-12-01,"Kohima, Nagaland",Nagaland,7.05,0.41,33.89,163.54,25.6,2.6,27.0,4.5,1.9,Surface Water,0,0,12,0,0,0.44,None,None,None
2024-05-27,"Dimapur, Nagaland",Nagaland,8.18,0.08,18.02,51.36,25.1,5.5,84.0,1.1,1.0,River/Stream,0,0,5,0,0,0.47,None,None,None
2023-06-13,"Shillong, Meghalaya",Meghalaya,8.53,3.95,72.85,343.83,25.9,49.9,279.0,3.3,21.5,Bore Well,0,1,6,0,0,0.66,None,None,None
2024-02-21,"Itanagar, Arunachal Pradesh",Arunachal Pradesh,7.2,0.78,7.71,32.68,29.7,2.5,69.0,4.8,4.5,Hand Pump,0,0,2,1,18,0.32,Medium,Diarrhea,Elderly
2024-07-04,"Silchar, Assam",Assam,7.31,9.12,39.76,82.1,22.7,123.2,138.0,2.6,5.6,River/Stream,0,1,7,1,52,0.95,High,Diarrhea,Mixed
2023-03-03,"Tura, Meghalaya",Meghalaya,7.7,6.64,29.38,80.74,28.9,7.2,99.0,5.5,0.8,Bore Well,0,0,3,0,0,0.06,None,None,None
2024-06-07,"Dimapur, Nagaland",Nagaland,6.87,5.34,51.48,242.18,28.4,125.4,24.0,2.3,10.7,Hand Pump,0,1,6,1,53,0.92,High,Hepatitis A,Children
2023-06-23,"Aizawl, Mizoram",Mizoram,7.78,3.97,4.62,13.36,28.6,134.3,674.0,2.7,11.4,Piped Supply,0,1,6,1,46,0.89,High,Diarrhea,Children
2023-12-04,"Dimapur, Nagaland",Nagaland,7.2,0.74,35.83,81.82,20.2,10.4,36.0,4.3,24.3,Hand Pump,0,0,12,0,0,0.42,None,None,None
2023-09-08,"Dharmanagar, Tripura",Tripura,7.37,3.11,27.74,135.42,15.9,132.0,32.0,5.2,1.8,Piped Supply,0,1,9,1,37,0.59,High,Diarrhea,Elderly
2024-08-04,"Tura, Meghalaya",Meghalaya,7.62,6.09,65.38,174.47,20.5,197.2,159.0,4.2,1.1,Surface Water,1,1,8,1,67,0.95,High,Hepatitis A,Elderly
2024-12-31,"Tura, Meghalaya",Meghalaya,6.99,4.57,9.59,21.94,25.3,4.2,137.0,1.3,6.9,Surface Water,0,0,12,1,12,0.44,Medium,Typhoid,Elderly
2023-06-08,"Agartala, Tripura",Tripura,5.5,0.48,2.43,5.06,26.8,63.8,78.0,1.5,3.1,Surface Water,1,1,6,1,46,0.95,High,Diarrhea,Adults
2023-01-29,"Itanagar, Arunachal Pradesh",Arunachal Pradesh,6.95,2.88,55.38,196.76,24.4,7.0,47.0,3.9,20.0,Piped Supply,0,0,1,1,29,0.39,High,Typhoid,Mixed
2024-05-03,"Kohima, Nagaland",Nagaland,7.83,2.19,12.07,49.86,28.0,4.6,59.0,2.1,8.3,Piped Supply,0,0,5,0,0,0.29,None,None,None
2024-05-28,"Aizawl, Mizoram",Mizoram,7.35,10.67,19.27,60.52,29.9,0.1,197.0,5.4,4.8,Hand Pump,0,0,5,0,0,0.32,None,None,None
2023-06-23,"Itanagar, Arunachal Pradesh",Arunachal Pradesh,7.08,3.51,12.88,35.13,24.0,49.1,247.0,3.0,4.8,Surface Water,0,1,6,1,39,0.64,High,Typhoid,Children
2023-12-17,"Shillong, Meghalaya",Meghalaya,6.65,0.55,9.15,33.77,23.3,5.3,184.0,1.6,6.2,Surface Water,0,0,12,0,0,0.44,None,None,None
2024-01-01,"Imphal, Manipur",Manipur,7.55,6.14,8.62,28.19,26.3,6.3,633.0,3.3,8.7,Bore Well,0,0,1,0,0,0.26,None,None,None
2024-06-20,"Tezpur, Arunachal Pradesh",Arunachal Pradesh,6.82,5.46,31.56,71.75,24.2,48.0,70.0,1.4,12.2,Surface Water,0,1,6,1,36,0.74,High,Typhoid,Elderly
2024-06-03,"Silchar, Assam",Assam,6.63,4.36,26.13,68.25,27.2,65.4,69.0,1.0,0.5,River/Stream,0,1,6,1,54,0.95,High,Diarrhea,Children
2024-04-02,"Kohima, Nagaland",Nagaland,8.43,4.53,9.97,24.79,27.3,2.8,111.0,4.0,5.2,Surface Water,0,0,4,0,0,0.44,None,None,None
2024-10-28,"Itanagar, Arunachal Pradesh",Arunachal Pradesh,7.65,1.06,10.8,43.13,19.4,7.6,17.0,1.0,7.2,Hand Pump,1,0,10,1,26,0.62,High,Diarrhea,Adults
2023-03-07,"Tezpur, Arunachal Pradesh",Arunachal Pradesh,7.61,3.59,1.59,5.98,30.5,8.6,16.0,1.1,8.4,River/Stream,0,0,3,1,25,0.47,High,Diarrhea,Mixed
2024-04-20,"Silchar, Assam",Assam,8.12,0.8,19.3,39.62,32.6,1.4,175.0,2.0,19.2,Bore Well,0,0,4,0,0,0.36,None,None,None
2023-07-21,"Imphal, Manipur",Manipur,8.73,0.16,2.43,5.45,21.2,64.2,180.0,1.3,3.2,Bore Well,0,1,7,1,45,0.86,High,Cholera,Mixed
2023-11-04,"Kohima, Nagaland",Nagaland,8.01,6.48,175.86,807.98,20.2,4.2,120.0,6.7,11.4,Hand Pump,0,0,11,1,53,0.92,High,Hepatitis A,Adults
2024-08-26,"Dharmanagar, Tripura",Tripura,7.3,1.43,10.52,37.07,20.3,52.2,135.0,1.2,0.7,Hand Pump,0,1,8,1,45,0.82,High,Diarrhea,Elderly
2024-05-19,"Dimapur, Nagaland",Nagaland,6.89,5.05,12.86,58.88,27.3,0.7,28.0,1.3,0.6,River/Stream,0,0,5,1,12,0.47,Medium,Typhoid,Elderly
2024-06-28,"Shillong, Meghalaya",Meghalaya,6.07,1.19,49.98,175.19,25.8,72.2,344.0,2.3,3.2,River/Stream,0,1,6,1,57,0.95,High,Diarrhea,Adults
2024-05-14,"Guwahati, Assam",Assam,8.19,0.7,17.91,73.41,27.2,5.3,154.0,3.4,2.7,River/Stream,0,0,5,1,26,0.47,High,Diarrhea,Mixed
2024-11-20,"Tura, Meghalaya",Meghalaya,6.93,3.76,198.08,789.01,20.3,2.0,227.0,4.4,16.0,Hand Pump,0,0,11,1,43,0.95,High,Hepatitis A,Adults
2023-04-22,"Dharmanagar, Tripura",Tripura,7.37,3.45,4.08,11.94,29.9,3.3,109.0,1.7,3.3,Piped Supply,0,0,4,0,0,0.29,None,None,None
2024-06-27,"Imphal, Manipur",Manipur,6.76,0.12,106.63,473.5,27.4,107.5,269.0,4.5,2.9,Piped Supply,0,1,6,1,67,0.95,High,Typhoid,Elderly
2023-06-10,"Shillong, Meghalaya",Meghalaya,6.75,1.08,23.05,92.5,28.7,137.1,213.0,2.3,0.6,Surface Water,0,1,6,1,52,0.94,High,Diarrhea,Mixed
2024-10-31,"Kohima, Nagaland",Nagaland,7.3,0.62,10.79,36.56,18.9,6.2,5.0,6.7,7.6,Piped Supply,1,0,10,0,0,0.39,None,None,None
2023-11-07,"Aizawl, Mizoram",Mizoram,8.64,2.47,32.55,108.4,20.8,3.4,18.0,4.0,7.3,Piped Supply,0,0,11,0,0,0.39,None,None,None
2023-11-19,"Imphal, Manipur",Manipur,7.27,10.27,41.91,119.13,20.3,1.4,55.0,1.8,13.9,River/Stream,0,0,11,1,43,0.77,High,Typhoid,Mixed
2023-02-26,"Lunglei, Mizoram",Mizoram,5.5,1.12,35.92,121.86,30.8,0.3,22.0,1.2,8.4,Surface Water,0,0,2,0,0,0.54,None,None,None
2023-01-20,"Itanagar, Arunachal Pradesh",Arunachal Pradesh,8.78,4.22,16.17,77.84,27.7,2.6,67.0,1.3,2.1,Surface Water,0,0,1,1,27,0.54,High,Hepatitis A,Children
2023-11-26,"Lunglei, Mizoram",Mizoram,7.72,3.25,30.86,115.6,22.5,9.0,24.0,1.1,3.8,Piped Supply,0,0,11,0,0,0.29,None,None,None
2023-08-09,"Kohima, Nagaland",Nagaland,8.17,3.65,3.85,12.97,25.7,21.2,62.0,1.7,1.1,Piped Supply,0,1,8,1,26,0.49,High,Typhoid,Mixed
2023-02-17,"Dharmanagar, Tripura",Tripura,7.93,4.81,15.67,72.81,31.9,1.8,19.0,4.5,5.9,Hand Pump,1,0,2,1,30,0.62,High,Diarrhea,Elderly
2023-10-10,"Churachandpur, Manipur",Manipur,7.4,0.68,46.81,199.6,13.6,5.7,52.0,3.4,0.6,Piped Supply,0,0,10,0,0,0.29,None,None,None
2023-03-17,"Aizawl, Mizoram",Mizoram,7.29,2.33,6.5,30.85,31.7,1.8,49.0,3.6,3.9,Hand Pump,0,0,3,0,0,0.32,None,None,None
2024-08-26,"Tura, Meghalaya",Meghalaya,6.83,2.59,36.01,116.0,21.5,98.4,41.0,4.3,5.0,River/Stream,0,1,8,1,54,0.95,High,Cholera,Elderly
2024-07-24,"Churachandpur, Manipur",Manipur,7.57,1.82,21.76,106.55,25.0,91.5,12.0,2.1,4.0,Bore Well,0,1,7,0,0,0.76,None,None,None
2024-12-17,"Agartala, Tripura",Tripura,7.08,2.06,5.64,11.27,25.1,11.5,72.0,3.4,9.4,Piped Supply,0,0,12,0,0,0.29,None,None,None
2023-08-08,"Dibrugarh, Assam",Assam,7.12,0.78,71.36,181.36,21.7,96.4,33.0,1.5,3.6,Surface Water,0,1,8,1,39,0.94,High,Typhoid,Elderly
2023-09-19,"Kohima, Nagaland",Nagaland,6.64,0.12,7.24,29.29,22.2,74.7,46.0,4.0,4.0,Bore Well,1,1,9,1,54,0.95,High,Hepatitis A,Children
2024-06-25,"Guwahati, Assam",Assam,7.34,9.45,2.49,9.13,23.9,53.2,143.0,3.2,0.9,River/Stream,0,1,6,1,47,0.95,High,Gastroenteritis,Elderly
2024-07-05,"Imphal, Manipur",Manipur,7.65,0.11,4.26,10.23,26.4,103.4,100.0,1.6,3.3,Piped Supply,0,1,7,1,43,0.79,High,Cholera,Children
2024-06-28,"Dibrugarh, Assam",Assam,8.28,0.77,113.5,250.9,25.2,138.5,59.0,2.2,5.3,Bore Well,0,1,6,1,54,0.95,High,Typhoid,Adults
2023-03-16,"Dharmanagar, Tripura",Tripura,7.15,7.63,19.21,79.98,27.1,2.0,30.0,1.4,10.6,Piped Supply,0,0,3,0,0,0.39,None,None,None
2023-06-05,"Dimapur, Nagaland",Nagaland,5.79,0.81,41.64,167.31,24.7,187.9,110.0,3.7,1.2,Surface Water,0,1,6,1,45,0.95,High,Cholera,Mixed
2023-01-22,"Lunglei, Mizoram",Mizoram,7.99,0.73,1.56,4.92,26.1,8.9,158.0,1.4,0.5,Bore Well,0,0,1,0,0,0.26,None,None,None
2023-01-09,"Shillong, Meghalaya",Meghalaya,7.97,1.75,5.5,18.1,28.8,10.3,22.0,1.0,19.1,Surface Water,0,0,1,0,0,0.54,None,None,None
2023-12-01,"Churachandpur, Manipur",Manipur,7.54,2.24,16.7,42.23,24.2,4.1,54.0,6.4,5.9,Surface Water,0,0,12,0,0,0.24,None,None,None
2023-12-30,"Tezpur, Arunachal Pradesh",Arunachal Pradesh,7.29,1.39,67.27,166.85,27.9,3.9,74.0,1.0,11.7,River/Stream,0,0,12,1,20,0.57,Medium,Diarrhea,Children
2024-06-30,"Kohima, Nagaland",Nagaland,6.67,4.73,4.41,17.79,24.7,71.4,104.0,4.3,9.5,Bore Well,0,1,6,1,40,0.76,High,Gastroenteritis,Elderly
2023-11-19,"Tezpur, Arunachal Pradesh",Arunachal Pradesh,8.68,6.98,7.01,14.22,21.4,1.9,48.0,2.5,5.6,Surface Water,0,0,11,1,27,0.54,High,Diarrhea,Adults
2023-12-30,"Guwahati, Assam",Assam,6.88,0.3,7.21,29.9,26.5,5.4,50.0,3.7,30.6,Hand Pump,1,0,12,1,30,0.72,High,Hepatitis A,Adults
2024-01-25,"Guwahati, Assam",Assam,8.35,0.02,24.97,80.97,28.3,8.3,26.0,6.3,7.0,Hand Pump,1,0,1,0,0,0.42,None,None,None
2023-05-08,"Silchar, Assam",Assam,7.31,2.83,14.52,67.4,31.9,1.3,30.0,3.1,28.6,River/Stream,0,0,5,0,0,0.57,None,None,None
2023-05-05,"Dibrugarh, Assam",Assam,7.37,0.34,15.43,68.79,24.3,2.4,14.0,1.1,17.9,Bore Well,0,0,5,0,0,0.36,None,None,None
2024-01-02,"Agartala, Tripura",Tripura,6.71,0.3,10.6,34.14,24.7,5.2,75.0,3.9,1.9,Hand Pump,0,0,1,0,0,0.32,None,None,None
2024-01-04,"Imphal, Manipur",Manipur,7.61,1.34,42.94,105.04,25.6,13.8,16.0,1.0,5.9,Bore Well,0,0,1,1,11,0.26,Medium,Diarrhea,Mixed
2024-02-14,"Itanagar, Arunachal Pradesh",Arunachal Pradesh,7.98,2.45,24.75,102.74,30.0,0.1,26.0,1.6,4.6,Piped Supply,0,0,2,0,0,0.29,None,None,None
2024-03-20,"Itanagar, Arunachal Pradesh",Arunachal Pradesh,7.64,5.64,9.6,26.64,27.3,3.7,16.0,6.0,4.8,Surface Water,0,0,3,1,14,0.24,Medium,Typhoid,Mixed
2024-04-27,"Guwahati, Assam",Assam,7.22,11.22,7.67,27.6,28.3,13.5,97.0,5.8,20.0,Piped Supply,0,0,4,0,0,0.39,None,None,None
2023-02-16,"Dibrugarh, Assam",Assam,6.75,3.03,26.41,95.19,26.8,0.4,14.0,1.5,0.8,Surface Water,0,0,2,1,23,0.44,High,Diarrhea,Mixed
2023-02-09,"Guwahati, Assam",Assam,6.38,0.97,16.87,69.96,27.8,6.9,186.0,1.7,0.5,Surface Water,0,0,2,0,0,0.54,None,None,None
